Time (s)	PSI(P = 1.99 nW*um^-2)(a.u.) 000	PSI(P = 5.65 nW*um^-2)(a.u.) 001	PSI(P = 9.05 nW*um^-2)(a.u.) 002	PSI(P = 12.39 nW*um^-2)(a.u.) 003	PSI(P = 15.64 nW*um^-2)(a.u.) 004	PSI(P = 18.78 nW*um^-2)(a.u.) 005	PSI(P = 21.92 nW*um^-2)(a.u.) 006	PSI(P = 24.97 nW*um^-2)(a.u.) 007	PSI(P = 28.01 nW*um^-2)(a.u.) 008
3.9	-0.1262563598824911	-0.1663590218301537	-0.1134369649273839	-0.17744953210642053	0.1200643927070174	0.0028481999980047197	0.12039216349895636	0.15627597090573478	-0.07826210985933992
3.95	0.04081121909108548	0.2376463016100027	-0.16368940279093586	0.09288532696951025	-0.06663771093895988	0.01694411101987293	-0.056373800875754325	-0.12058355145124003	-0.18871351972530467
4.0	-0.020518011250556065	-0.15306993814603817	-0.12304685422349254	-0.16544470035124434	0.06877839228031203	-0.09717361251036266	0.14124427944608897	-0.12928917445778174	0.10425143903349546
4.05	0.05479635471846835	-0.09915200653828725	-0.04645492234550512	0.08496367018071244	-0.103138062686339	-0.10403931603826932	0.015265488093677358	0.04588366620645955	-0.22776934057764953
4.1	0.013583105073010276	0.10216941115321575	-0.1386325639801931	0.27482680596697984	-0.21835703067335116	0.8847335319371926	0.05948770918590695	0.22635976123183196	-0.15048528996175053
4.15	0.2993211878461107	0.6182983027267205	0.6748682324116467	1.5754681258893946	1.061700359553894	1.266447937380894	1.2021619826174257	1.4570501574570085	1.6048351741722948
4.2	0.4725174186727615	0.9344968167467477	1.2506932428918633	1.5754681258893946	1.7788639540053146	1.8653240938093734	1.9245482966018956	2.2468250689339744	2.4546232747438834
4.25	0.6891767429416495	1.0577934548981258	1.4506001087340088	1.8824909315911742	2.2993660550561623	2.427337928561164	2.740166626913492	2.856963462584995	3.4210615680047214
4.3	0.8898094529468797	1.3607891469176145	1.7272274177926847	2.588292418691477	2.574320922319873	3.400513741552259	3.3998746091133287	3.5174105566707596	3.998493720675363
4.35	1.0418971350406026	1.603869385493128	2.194388284920505	2.859297807610599	2.984330846604859	3.985498341223599	4.489074044411959	4.166033902786541	4.560286602674485
4.4	1.0997283238173057	1.765804991938855	2.485668585141213	3.160983922778846	3.5044439117564523	4.166543470306255	4.741699235001351	4.690180139167149	4.873287255075002
4.45	1.1017711448014331	2.184472582001761	2.884021782305098	3.662307384634059	3.807180200664001	4.581748912844468	4.741699235001351	4.924235756739504	5.402978920893177
4.5	1.2330105232426511	2.422901359001	3.1733055015422176	3.5984633590768262	3.9763526326564906	4.729939637556278	5.471714695408279	5.349860158328829	5.77598926705656
4.55	1.5687063826677818	2.5167726557106986	3.2847928342419284	4.038760331995728	4.548254141367909	4.882540714932109	5.471714695408279	5.804588405900678	6.187748630293739
4.6	1.5417212156596065	2.5728363266829852	3.4239432234906455	4.421133025541672	4.671470572206457	5.553163443746378	6.106877818389349	6.117843542538694	6.724851041119223
4.65	1.640893454426486	2.8093524861406034	3.760584398796183	4.655894934730073	5.196816350477911	5.895285901116154	6.345685651006876	6.533013251896497	6.910806909546056
4.7	1.706336260255877	3.0485131721494994	4.039222206332783	4.844049141550305	5.123000867385147	5.858482449818841	6.345685651006876	7.008218430294422	7.417148500533875
4.75	2.0582157079994814	3.313005821129725	4.041866835276616	4.899400810918085	5.600809936609844	6.276987635098233	6.744535897921198	7.077374732044659	7.418576735853843
4.8	2.1759503385452827	3.2991032099966855	4.2596759427286806	5.506338358597745	5.837518862650899	6.466360016445084	6.841890030354289	7.27765097089857	7.93020662204473
4.85	2.1167107668970466	3.478957870676297	4.478486137448893	5.563281589351435	6.259792851437008	6.8089242095074525	7.176921803995651	7.43539941166583	8.044346876898755
4.9	2.0813815257307677	3.5552197222062607	4.522491129137976	5.527697266303684	6.489984737747189	7.159751541847468	7.364891650876264	7.86599659854146	8.428882990366786
4.95	2.347345089753201	3.7827062361024644	4.988556491794309	5.844894176003577	6.432205191407179	7.184304417332446	7.793706800890255	8.220485561101983	8.791137596016602
5.0	2.3347501474298484	3.825615005430746	4.888173687353959	6.045124677050594	6.67900819674093	7.415587201125915	7.949354782798084	8.494442720310763	8.866643072320601
5.05	2.4931023966311243	3.9932677457689616	5.070141841687554	6.32568270651478	6.81849447217067	7.55580602649762	8.297974834176394	8.87308290111938	9.321850812190767
5.1	2.551330588024694	4.174236614111834	5.334930155151181	6.19479811991942	7.1140516609355195	8.015751229042989	8.297974834176394	8.78834029217423	9.518866775032102
5.15	2.516063337117808	4.234320531413453	5.483325916618441	6.567314348221472	6.904236606421509	8.010542853670854	8.727418924432104	9.30092771825328	9.797529844566405
5.2	2.901476108121091	4.437474650292951	5.531110104446695	6.703058604282898	7.6661602009122225	8.21657046329557	8.893800696713804	9.46021037499326	9.918647718932656
5.25	2.6881196646143373	4.356680054151104	5.603145135287976	7.075609991993503	7.5657212291326985	8.550836264516109	9.04592420416709	9.624096387706068	10.341577621631359
5.3	2.9039754149947044	4.547146206397844	6.024015389549516	7.108291062112419	7.79397952924922	8.691689391836547	9.374613214488791	9.925276278851085	10.487984030139401
5.35	2.935835546704548	4.792158378211623	6.008944490540525	7.302763178259047	7.9184541650348494	8.984681312274146	9.307678731145522	10.093413719670346	10.782310147151843
5.4	3.0606920366715973	4.786300413395155	6.28318916745748	7.428955414705952	7.9533589872953385	8.888275222776604	9.754415896840856	10.298831371172476	11.206872600049417
5.45	3.0096638918576555	5.090966487060594	6.2855772302888955	7.687451822038773	8.316719732891007	9.190741526277678	9.666183580333074	10.42583613935926	11.070656993306471
5.5	3.2651086299885956	5.167649414901186	6.331715830377613	7.845503443182094	8.258888960298883	9.31168132835123	9.944680795634849	10.726816561834285	11.390178682774577
5.55	3.257184987138919	5.1966623294519865	6.53305050860507	7.774577118853255	8.789085667088088	9.483571323950915	10.257564978373743	10.999216587242081	11.665454011089304
5.6	3.2322736455141516	5.105470792550468	6.866294254624611	7.821726247722114	8.680769484486682	9.686310171377242	10.501719839193496	11.18141752623365	11.657267517722904
5.65	3.2136360162793345	5.478063101916756	6.735304351204633	8.190494850346154	8.962082120151416	9.756661341273325	10.282550064028104	11.451749976075483	12.043742879154637
5.7	3.62065506538074	5.570615171317928	6.894770597389457	8.21467621222723	9.127829944176169	10.123357297750434	10.676301561013027	11.458705475529026	12.162973598011444
5.75	3.5128930729838794	5.7179834175727455	6.926603928827064	8.496196205414094	9.222422570146048	10.205009944594817	11.108229167743094	11.724971019696504	12.184569304453916
5.8	3.7629675532336577	5.614285277125647	7.181134932855629	8.586666954883583	9.315782349341083	10.417381848569509	11.212900006464473	11.99261326294416	12.636300268147922
5.85	3.6811860700973438	5.649918999216019	7.289912905538513	8.50859552666958	9.43554743617215	10.577065342662573	11.370727039019302	11.80877055838756	12.841651545122224
5.9	3.5475692656420876	5.8524500205455565	7.266590720566856	8.740886048185764	9.641257654910373	10.854563052618131	11.430085949191007	12.224374992385501	12.731023589044558
5.95	3.7868602445659207	5.8163344252763745	7.366762984230672	8.781150282852527	9.865039728451356	10.973940603763024	11.839643693235539	12.644767398183934	13.24346334577797
6.0	3.66865078267593	6.035323937710466	7.538631313066223	8.955602384998006	10.122223089471877	10.791831785739323	11.85677806888827	12.64509057844695	13.277871115429313
6.05	3.7607430401399293	6.1825816940248455	7.619775861582683	9.099242480380056	10.169132299027325	11.151159750524627	11.795998779615225	12.768445426689462	13.491897435353142
6.1	3.8923813708470236	6.23762913798959	7.63722966086987	9.176936512619196	10.22277525006818	11.394837961045498	12.135200303137559	12.930153422529827	13.751254900617894
6.15	3.95636736818795	6.429082475267942	7.810689687086081	9.213869538918205	10.32334758839959	11.453203070460207	12.156653479548387	13.122795012377598	13.860756955421548
6.2	4.074819448089819	6.275563541093811	8.05102625017674	9.472619610697821	10.529025955245917	11.730802604358232	12.4152393971633	13.308385780181222	14.042500398107542
6.25	3.97184898970569	6.386164740712835	8.07341506092506	9.537895833907056	10.612952413714773	11.791813798736523	12.686075840549131	13.24307859947477	14.117124816812261
6.3	4.226021545000108	6.749402517854954	8.210122676681118	9.816881144285041	10.609874426541076	11.735452718668334	12.686075840549131	13.60670473166654	14.54399876669574
6.35	3.9954155596065704	6.44288409623175	8.16926210804436	9.742287462814025	10.90438466971282	11.850830720476695	12.785490677516636	13.732878733319964	14.695977328445633
6.4	4.0012595366494415	6.68976156410771	8.190450956363673	10.04995283285692	11.034306246459439	11.930740526114972	12.781075914912318	13.783948976594248	14.703720539333798
6.45	4.456499974059964	6.814337609359471	8.300429839319161	10.198808381855088	11.173583932467903	12.14520496822207	13.053665965884331	14.05025252264298	14.84960225587539
6.5	4.346216787682131	6.813163884938559	8.69807127879998	10.142279642465752	11.191826403148283	12.135040431243999	13.169517216029126	14.126886854336524	14.732570431839294
6.55	4.56486516988231	6.7847361169215885	8.77107339509839	10.295269109386851	11.41338916018127	12.652248015931807	13.587563994409265	14.291705351168655	15.32541731338888
6.6	4.4197748375104675	7.112163061582636	8.977009871801735	10.301248126375263	11.633615074142073	12.698418457835814	13.4476206614335	14.639600471634603	15.268159637020965
6.65	4.4345673871325975	7.118925396148064	9.042278959566167	10.384462951997792	11.689577644548113	12.757913739182385	13.848771470370401	14.664266821005214	15.268159637020965
6.7	4.558750424093929	7.309627312726434	8.818667920481428	10.627059528122025	11.954289387980529	13.008330685137832	13.85303138922761	14.934462655939562	15.824076197102185
6.75	4.617978368969956	7.335012145897595	9.012596576390516	10.582597352765019	11.830250853375773	13.101167745050299	14.234957526441605	15.23906716636978	15.868906197732441
6.8	4.619001120130424	7.38161322234287	9.217473312062442	10.568377560251824	11.810949791274853	13.091811558801279	14.234957526441605	15.23906716636978	16.037018661725167
6.85	4.677071309997436	7.2960985057555074	9.142147484828309	10.55256164501605	12.006908973497621	13.282819260636547	14.563471124858856	15.315044110510328	16.18415909613597
6.9	4.808103608657624	7.465494950811432	9.541300527598825	10.811189351517575	12.27438367030371	13.528016013830003	14.563471124858856	15.208502319633343	16.170493869591503
6.95	4.832779989104225	7.496747650605963	9.281903804850524	11.153494789996863	12.391163106857558	13.538139285662862	14.353699321876523	15.43253824689394	16.474051594624314
7.0	4.838684692980759	7.715799239252609	9.397297643369242	11.063055024765298	12.453972634267643	13.469115045040045	14.826742554928572	15.526928699481605	16.65803067790389
7.05	4.855848949182331	7.689267624470745	9.509422065816683	11.291090065484484	12.729082129343725	13.624785878665099	14.826742554928572	15.679496861396062	16.90437691039234
7.1	5.077239602628798	7.845358567485691	9.542117972166283	11.651238618072073	12.61701863887602	13.972781727601399	14.930574823702813	15.946520973803912	16.903713015786355
7.151	5.117785095621256	7.704801521219256	9.666646165645117	11.182931398523477	12.712484632016265	14.150179336235679	15.139708342914911	16.13699487341417	17.096054660013202
7.2	5.2288209768864915	7.988185212395857	9.60091710363617	11.556418413040705	12.93870934994324	14.274613326534809	15.407359612884196	15.921214433448414	17.039801892113292
7.25	5.193119874664092	8.122199841962974	9.69291181188576	11.45135715508336	13.042915176858331	14.28549604474008	15.407359612884196	16.17782421201179	17.282782923206284
7.3	5.1485028111136275	8.107551372574422	9.976665237385207	11.612259887898603	13.203953141982428	14.381128248121074	15.363070505332757	16.52129832374415	17.435450012410435
7.35	5.265336868472251	8.110827087608149	9.984013787774694	11.963729588048079	13.202589748881236	14.559412099471755	15.406064960270298	16.72250328135503	17.614909794798198
7.4	5.238372571280529	8.160822728840524	10.324165777820696	11.83873910392049	13.305601935282866	14.508916111224119	15.717254824812885	16.765152581128717	17.688721305062593
7.45	5.343468963096511	8.101133949938724	10.509752616464215	12.111419276222062	13.360769845615875	14.643928491647042	15.652514879337717	16.912562491581124	17.570409470947386
7.5	5.480636442556068	8.368484063296032	10.395273519716604	12.0795647023381	13.538690253407045	14.555251370682711	15.629092235516758	17.08601866547994	17.953192916365964
7.55	5.36694651672935	8.31874573006464	10.483386951339225	11.98036343967551	13.571836922532665	14.962101963107619	15.912365662071432	17.29117456984849	18.133743663859033
7.6	5.3670427615656875	8.529296105643374	10.544286495671154	12.228842701745506	13.796371275843718	15.291210861085041	16.171292489389767	17.100786381886916	18.22589099593421
7.65	5.40788440638464	8.316058233448011	10.731655952616046	12.459743505870968	13.789351768967993	15.27418935876177	16.158734832117737	17.389845301098205	18.279748715902446
7.7	5.407773351175845	8.466230339721788	10.64656848029692	12.459743505870968	13.889661543115142	15.114813737817217	16.265026879277453	17.356495503148146	18.46418944957707
7.75	5.502643894519707	8.806939214155982	10.853470395931797	12.599487116095844	13.858133633606025	15.242168471734406	16.444258752671015	17.78313895530945	18.702290357887804
7.8	5.522860691357178	8.636896751399275	10.929447576642504	12.671190332829656	14.119486818359572	15.310487878845136	16.56759080870972	17.673176903141588	18.76890749310023
7.85	5.687138419015533	8.785224091882437	10.898394680076812	12.69343841555036	14.116212591684087	15.667263709014545	16.56759080870972	17.835885918292533	18.85531615182522
7.9	5.812942170565397	8.731125161815376	10.983164620750541	13.025039381707078	14.388535516279351	15.82851270042301	16.644351703741858	18.104242498636193	19.037499145511948
7.95	5.741644592959085	8.6755461775872	10.968149324255597	12.82433092950047	14.477913983348486	15.851800725427209	16.75919276431371	18.108856389289937	19.263589350522373
8.0	5.954505195738434	8.86619496059175	11.035818693697022	12.94234025921974	14.496376837398513	15.798397104760182	17.001899230791487	18.254163775047548	18.985581951659544
8.05	5.843703409625972	8.746646658288373	11.12886978457182	13.056397992468822	14.458749179389596	15.887693980809116	17.074437549444387	18.160593238193204	19.513993543035
8.1	5.934804881044262	9.031941078828055	11.2324590268646	13.132928540172912	14.616720539424925	16.113316127790384	17.08218794085274	18.489225308304935	19.232153365398222
8.15	6.049060667931027	9.127608072605728	11.181118855196058	13.196092640583853	14.655921203204604	16.148480487069666	17.244428897527463	18.305874880434565	19.790648300381424
8.2	6.048456477814296	9.069438400920243	11.28380868137987	13.394162919610693	14.80381063457809	16.02308538091243	17.48678970996339	18.779794841215544	19.790716661224153
8.25	6.280016851531205	9.229113994883855	11.447000780863307	13.436782053643155	15.005506400564045	16.306017359528273	17.43108391692154	18.75406760663516	19.72673146316672
8.3	5.990025259640785	9.197064490411272	11.733836045603207	13.60578679386641	15.168941907150392	16.3539518760955	17.738150305205657	18.843894210707354	20.156986367947766
8.35	6.102653501562016	9.212642310191255	11.738219014706699	13.65653267028038	15.17002164132085	16.38275136144618	17.631093538441817	19.05298944860837	20.148311866273918
8.4	6.051797295210288	9.32270654270244	11.659758166158227	13.660806311342094	15.35299846469413	16.57125991438118	17.79160719353145	18.97546852807737	20.29018167420768
8.45	6.202893500287824	9.344024022838164	11.657416805091046	13.7368937764945	15.411601259773281	16.80887858453873	18.099268576263412	19.296842722231382	20.316086600382278
8.5	6.180596793439719	9.399162742529121	11.736251590631637	13.876420364979356	15.415517699958334	16.909239777332274	18.099268576263412	19.545787569157145	20.60029640674096
8.55	6.148158124288524	9.56051307248932	11.944405295448176	13.931329666577515	15.432297200543289	16.963663588413294	18.163082847211832	19.54083917177917	20.604906208276034
8.6	6.182399643786844	9.479621360732434	11.92103484823951	13.884824837927058	15.432357506776137	17.143775639578696	18.37964291945805	19.60405839935759	20.56880225818611
8.65	6.261710046742089	9.610797650330163	12.01132284471916	13.935475329568604	15.625365495317444	17.12265864984078	18.43191087391746	19.76637395779718	20.763777506141842
8.7	6.482293408151049	9.677077351813837	11.962033195101666	14.032398403896707	15.809650888365036	17.411952875900678	18.58088407281657	19.948457237851343	20.870165350322043
8.75	6.432152871563994	9.823449978621676	12.275930014567331	14.43893408686174	15.924461618783287	17.45384057805317	18.682725381675986	19.774187769655118	21.05219731781958
8.8	6.423348083078921	9.99050043394973	12.20534284752145	14.25189571991716	15.912491626357285	17.252769345416	18.48628936164213	19.95845784659978	21.021601497978963
8.85	6.495917993983622	9.855426614632151	12.34780012980707	14.201565931647268	16.047650579050966	17.49575991838293	18.84561528576355	20.05255832315443	21.384415438536575
8.9	6.47306307207761	9.809283779432054	12.188359954710782	14.446571893848557	16.006855306494646	17.579469722652785	18.92194671086184	20.17785521885051	21.299896397810635
8.95	6.501182831801339	9.933815933566981	12.372907086439962	14.59888271126027	16.15020925012079	17.71335177959555	18.92194671086184	20.24070305605366	21.547608324236062
9.0	6.612038499735883	9.93911716433033	12.356208151786765	14.771800339587134	16.511083126384232	17.767709336551203	18.813376826100516	20.4719512583658	21.557783093344163
9.05	6.491083605489982	9.863715760489317	12.5732780208963	14.747903238527377	16.28539100279398	17.890004351748367	19.102883194015508	20.732784189414616	21.689175122392435
9.1	6.662011993866668	10.155519899789047	12.590328737211143	14.882398553903373	16.556265841136934	17.964641813412133	19.34726642362052	20.732784189414616	21.85118760708522
9.15	6.804914175069174	10.120430599674581	12.83308559269363	14.792747282943454	16.638144530223233	18.352502639125866	19.451222479438233	20.68244789427472	21.886463513619763
9.2	6.77498317220092	10.056484724875093	12.64923254014379	14.99958751518428	16.83671683858159	18.33014962567006	19.5913444853481	20.863555687997554	22.10703903874944
9.25	6.8888311709518995	10.305458732260378	12.753564099594104	15.038794842131217	16.699842752378213	18.304705234171163	19.5913444853481	20.910530300259126	22.080411399135592
9.3	6.931544581021688	10.160409026334207	13.10968999538867	14.981737482345943	16.737412286613473	18.53586300085924	19.518393853288856	21.073833843904215	22.13606652282998
9.35	6.772216279831752	10.30909624698678	12.96717229660991	15.006478158546408	16.884185806964066	18.35384522078103	19.739207407855243	21.22806384314443	22.226925029821537
9.4	6.952514720706248	10.39270007608304	12.904358110202006	15.35580461713716	17.085863770733926	18.46993237819103	19.71981024213295	21.288811495667932	22.359944788808534
9.45	7.1185012380510875	10.589734688284226	12.900177979907767	15.073640638669286	16.842298925351713	18.762656541321366	19.91597402430717	21.27623707361439	22.53032985334062
9.5	6.895612669671658	10.578627305497802	13.029939772955037	15.16562410828412	17.05335947590082	18.823859563697688	20.005461073247208	21.589528199836455	22.641511736647804
9.55	6.843616760945075	10.720373287480477	13.331449740450141	15.455769465246204	17.2373971923415	18.815023179260077	20.118111575857597	21.347150582942554	22.772198808296764
9.6	6.946212917796873	10.67044967442226	13.289518252730025	15.697248282583844	17.310986401997788	19.069000523879648	20.289309029497808	21.59511355829841	22.930003082147486
9.65	6.870198474279339	10.580635140577243	13.356306623494476	15.435562441814705	17.4202377246471	19.054024009162994	20.183917956682482	21.51638656651917	22.970077233336113
9.7	6.897025175161763	10.65181497701493	13.457013145991237	15.716819854535407	17.511180461269568	19.150796348403407	20.485263428738314	21.824693853666005	23.210632053680197
9.75	7.040821224100838	10.692701041291423	13.427354811528021	15.506518186443774	17.56414833414966	19.242529417656364	20.4977149421688	21.867886579544557	23.38082177470483
9.8	7.073905573669855	10.886653664205395	13.532218006295343	15.865774524324323	17.546516018172063	19.30415743782499	20.35233644828059	22.12471272672418	23.32763095997822
9.85	7.186322802756182	10.918358429292228	13.50700412581105	15.739166527417039	17.73699757682577	19.441539902895375	20.597539973989157	21.95128771439172	23.368846471861836
9.9	7.231989052018319	10.744205227019584	13.729355352284363	15.800435167095658	17.803475555770532	19.549183701897505	20.597539973989157	22.21727623685032	23.446287230568082
9.95	7.320566542249126	10.935942173804174	13.80609378183458	16.07304975555503	17.90509268206841	19.4608556891285	20.77713972423063	22.121774328750014	23.446822435547265
10.0	7.15403387063362	11.058974614452787	14.015797106609119	16.07304975555503	17.96194259550432	19.503921673472313	20.928175031944193	22.37405275860391	23.547253694082553
10.05	7.291089840427002	10.978094746157868	13.808776942274047	16.0175132591431	18.086210525649914	19.631933309976155	21.04108875652468	22.464042964811615	23.709128791208876
10.1	7.351417447174502	11.137885628517228	13.901803658719333	16.086628903021328	18.206498885429742	19.7966199161092	21.12688552145446	22.707367602247675	23.969933184488745
10.15	7.4066688136255525	11.255695663485765	13.959428425683235	16.316989764510854	18.15437978306288	19.728931184520356	21.1696997055948	22.814797229864975	23.923318394421226
10.2	7.491322912942382	11.209787536966386	13.955499744763742	16.268811084958873	18.280813453094694	19.909383057904844	21.1696997055948	22.846756773219084	24.02240714478657
10.25	7.453206994739157	11.338994257883066	14.072274162648851	16.493106677999247	18.457322094254966	20.09730336252745	21.33394719532541	23.07918280048549	24.174360589232315
10.3	7.404715076269219	11.394889288192344	14.199581288035954	16.50910306431973	18.576477198498143	20.113936824423696	21.455149061459476	22.972437148947794	24.160629177349335
10.35	7.750115095777665	11.329323300634616	14.206341054733699	16.53086642461852	18.714728226869873	20.21326963884881	21.38194995360491	23.158456131288172	24.62122854825729
10.4	7.4645447187231	11.287693967966064	14.294022316213344	16.735742123577168	18.491517589917965	20.50935583378365	21.75304067195049	22.93976001882877	24.546360925792865
10.45	7.573003268515643	11.603392289071595	14.19720899618878	16.672957034548453	18.636010079228658	20.311920216021925	21.701116989057745	23.289243679274083	24.505576926726107
10.5	7.6483815308705285	11.526803719486285	14.379948181877692	16.489877830249306	18.842465034198447	20.28199014678068	21.90272649232732	23.254734170058075	24.60016439119175
10.55	7.728384932399869	11.630711048383365	14.508563014829408	16.71550361538227	18.960584301849174	20.780447023119056	22.13439579190255	23.414117333014122	24.871459637689227
10.6	7.589702085239438	11.538100688762043	14.311350812912103	16.71550361538227	18.93464431853728	20.563164558712653	21.683229281329908	23.383111507181585	24.932268350581
10.65	7.79433151785171	11.657786602505999	14.613414620704567	16.756241155716637	19.03200007348376	20.630128680584498	21.95961782032351	23.530327826291682	24.90145704845645
10.7	7.688045495873583	11.772677337666254	14.64432140432665	16.868713380771126	19.065563781190324	20.870143748450396	22.01186253494771	23.774221011926272	24.945155663130034
10.75	7.729213792415336	11.720854210263356	14.545574817987506	16.892481410508175	19.177290161321746	20.798698297074186	22.2206930984948	23.683160608553333	25.19058421137291
10.8	7.7647797502239255	11.776407957975502	14.578650421634707	17.21120782002581	19.133863264031785	20.84401274104101	22.669228974399726	23.804364617673215	25.13525499663589
10.85	7.82636042250639	11.880586375225986	14.839614231611659	17.11943347711923	19.22270618041264	21.04006360190031	22.669228974399726	23.732496367792358	25.404568760122775
10.9	7.926111864176592	11.811835555635055	14.75987475199287	17.306249877959885	19.368702502085565	21.018560277465664	22.584106293726908	23.872936598291474	25.397898060287194
10.95	8.023932925915656	11.802618437967865	15.070483768609174	17.357905508949443	19.23653617600998	21.174569906387664	22.584147670456197	23.888690687230543	25.37879252973787
11.0	7.884269456863989	12.033512494926674	14.787631304842002	17.377818126840403	19.629816092547404	21.397982802986178	22.739126910038955	24.169528596913423	25.460758338548136
11.05	7.89352540590733	12.117093173002939	14.937311165504081	17.377818126840403	19.750748332628227	21.436015311648024	22.739126910038955	24.239700877441056	25.70300929010491
11.1	7.962699252270171	11.849188580138536	15.002451392404817	17.529507148023164	19.839173785214328	21.317650587327936	22.68849601982822	24.490548982954294	25.68565769461495
11.15	7.958997874070374	12.079736289951054	15.096769987625729	17.602694056877354	19.74844690871454	21.173065902308974	22.936760961197432	24.238954983941003	25.69004542125518
11.2	8.089761227813728	12.121010440675873	15.256457464757126	17.602567979490086	19.88060564248607	21.576373485011526	23.110340633672283	24.464510844595278	25.965618144320498
11.25	8.225973684840408	11.972035373042003	15.164462548364058	17.411616638060575	19.727976576617692	21.603337895336896	23.012072127069647	24.544480075753494	26.08192191713931
11.3	8.233126852498591	12.314680357770301	15.134607005889404	17.777475759251825	19.864555859023135	21.727387998496145	23.172952966652772	24.719240656582436	26.051590511626927
11.35	8.1293466070643	12.245565884701787	15.386227005870866	17.88512729019008	19.882569627865074	21.805169197810393	23.080777944221293	24.564272294629415	26.290793674559442
11.4	8.134254201528593	12.306399808541897	15.383756161704671	18.154207073354893	19.922361859252106	21.69342707164663	23.372314072043963	24.834038982019635	26.300664002612578
11.45	8.168691662016892	12.345403935569667	15.451395519240855	18.054387137427675	20.26906369762703	21.79540684904447	23.275095198731687	25.09789354795165	26.323673274436885
11.5	8.301993202378581	12.270589361825698	15.497686314553961	18.089236753773022	20.14194577521062	22.08158737925794	23.440862072913706	24.957694313241188	26.6182704009781
11.55	8.102966581272923	12.410546865219	15.500372751630273	17.998945034094408	20.136739400492417	22.115463894233518	23.440862072913706	25.295670746703294	26.37854360986651
11.6	8.072456099664551	12.530127450902114	15.771771599829995	18.16756052350283	20.355886183700548	22.324498260219926	23.57838907953806	25.268438774745075	26.398473314546788
11.65	8.279224956412168	12.431998130607704	15.708099052981755	18.197777209210965	20.316474586417403	22.33443099824446	23.51248755698587	25.30304776331824	26.520863804471418
11.7	8.404688516781874	12.477416048190541	15.711132190043555	18.061518290421823	20.28438244970627	22.20418629527248	23.746731956219087	25.41700579015413	26.66598149649862
11.75	8.489585100604934	12.609642125527962	15.720658207749455	18.268005145392127	20.331728336582	22.349365613923332	23.892544157422726	25.56465861582213	26.814672432989784
11.8	8.569612469845634	12.64661116488666	15.685303623604234	18.206741676629584	20.57489503581041	22.43477351496385	23.919659690178058	25.449445854500176	27.10996069026273
11.85	8.349986671181409	12.77926514891589	15.843962788565593	18.440045221608717	20.72499616245526	22.571999712678863	23.760337908355535	25.680891696292086	27.148539085487307
11.9	8.466266977640922	12.76680362147053	15.932653320131875	18.53664654217009	20.78312232346085	22.489342985342564	24.032743338409396	25.45136686293045	27.123580015206993
11.95	8.565612762026214	12.714351164632845	15.886337989965904	18.78107803463436	20.801807273231404	22.651195918711846	24.312795420527017	25.68117379704066	27.19498758273703
12.0	8.490021702479842	12.684871470161003	16.031587172487587	18.555712137534684	20.776080767780922	22.818144411365143	24.25821098858191	25.786418888540155	27.42346202240524
12.05	8.5156047233294	12.755878529337322	15.938003873976673	18.666013508360653	20.829713780509746	22.55891744852092	24.25821098858191	25.83708022685586	27.582520227825764
12.1	8.6512451642545	12.82172865355839	16.170312889762904	18.56485279953862	20.93564765909934	22.770782588168878	24.403122718481114	25.984514088706277	27.3552609816782
12.15	8.662095366700626	12.858711987656779	16.11355381876253	18.791989308366375	21.196846977604363	22.802182868614175	24.403122718481114	26.030637788395477	27.455743250264607
12.2	8.74850485616606	12.845917639280545	16.22496002437198	18.861536766147303	21.018385894282392	22.81623591914534	24.59146791941454	26.16564724181441	27.749627645483432
12.25	8.664131041008218	13.015422111190007	16.226119021548207	19.164313885408617	21.409719909961126	23.2807624472851	24.502024870540463	26.32329781647598	27.87980296859688
12.3	8.659158379130954	13.258781183271502	16.351025077807332	18.937274325409877	21.171534010708505	22.988354508278327	24.622609592759012	26.163274337149947	27.775817996265662
12.35	8.67711732550514	13.007476094963424	16.583176111045777	19.001365927876773	21.56437902924727	23.027906801659316	24.818091764560304	26.37192289695933	27.58850579277549
12.4	8.816759141025798	13.226029344077114	16.516058528017577	19.121422257685502	21.37278531176666	23.223659426168368	24.73207315774599	26.501587533434428	28.057881857770752
12.45	8.792777684843966	13.308808746025122	16.376053212999505	19.07507913855719	21.282412914999178	23.42717273592831	24.495337325513223	26.61765368461777	27.86224193473436
12.5	8.870381109697936	13.358435044356561	16.40134715807152	19.162395305271797	21.470175759343306	23.48524780381243	24.98038499773423	26.509007597258172	27.98807272810432
12.55	8.80398698626487	13.333625172610127	16.59526127308288	19.1981367600032	21.509701354397514	23.20511390871923	24.95124215093545	26.655322990177968	28.183214783366832
